group,names,scores,logfoldchanges,pvals,pvals_adj
0,ZNF45,0.12006533,,0.9044313961598222,0.9991286898850529
0,AC004854.4,0.11885835,,0.9053875759780821,0.9991286898850529
0,GDF11,0.11885835,,0.9053875759780821,0.9991286898850529
0,PBLD,0.11776633,-5.5936723,0.906252809296501,0.9991286898850529
0,RP11-677M14.2,0.11776633,-4.4800754,0.906252809296501,0.9991286898850529
0,IL21R-AS1,0.11776633,-8.034568,0.906252809296501,0.9991286898850529
0,BOLA3-AS1,0.11776633,-4.412183,0.906252809296501,0.9991286898850529
0,ZNF625,0.116674304,,0.9071181538943868,0.9991286898850529
0,STAMBP,0.10986351,,0.9125176197259396,0.9991286898850529
0,CNEP1R1,0.10773694,,0.9142043685118851,0.9991286898850529
0,AP001258.4,0.1054092,,0.9160511174091976,0.9991286898850529
0,GYS1,0.103799894,,0.9173281476354531,0.9991286898850529
0,NAPA-AS1,0.10348379,,0.9175790180302191,0.9991286898850529
0,RP5-821D11.7,0.103167675,,0.9178298966317254,0.9991286898850529
0,LRFN1,0.102477975,,0.91837729649212,0.9991286898850529
0,CDHR3,0.10190322,,0.9188334926090775,0.9991286898850529
0,RP11-412D9.4,0.101615846,,0.9190616006967608,0.9991286898850529
0,PTCD2,0.10129973,,0.9193125272862722,0.9991286898850529
0,RP11-1100L3.8,0.10086867,,0.9196547128529866,0.9991286898850529
0,DNLZ,0.09977665,-3.2145007,0.9205216494022372,0.9991286898850529
0,PRELID2,0.09977665,-4.546761,0.9205216494022372,0.9991286898850529
0,ZDBF2,0.09977665,-3.4620292,0.9205216494022372,0.9991286898850529
0,TESK2,0.09977665,-3.2945786,0.9205216494022372,0.9991286898850529
0,PCP2,0.09957548,-2.9948502,0.920681358574146,0.9991286898850529
0,PHACTR4,0.09948927,,0.9207498063418099,0.9991286898850529
0,RP11-496I9.1,0.098770835,-3.6485832,0.9213202271892336,0.9991286898850529
0,USP51,0.098684624,-2.6412735,0.9213886804168537,0.9991286898850529
0,AP4B1-AS1,0.098684624,-2.6928048,0.9213886804168537,0.9991286898850529
0,RP11-432I5.1,0.098684624,-3.6051145,0.9213886804168537,0.9991286898850529
0,RP11-527L4.5,0.098684624,-3.9907815,0.9213886804168537,0.9991286898850529
0,FKBP9,0.09759259,-3.4479067,0.922255804873066,0.9991286898850529
0,RP11-225H22.7,0.09759259,-3.1645632,0.922255804873066,0.9991286898850529
0,RP11-290D2.3,0.09759259,-3.2879963,0.922255804873066,0.9991286898850529
0,HIST1H4K,0.09759259,-3.5588315,0.922255804873066,0.9991286898850529
0,EVC,0.09759259,-3.1597152,0.922255804873066,0.9991286898850529
0,CRYGS,0.09759259,-3.2969341,0.922255804873066,0.9991286898850529
0,ZNF763,0.09759259,-3.355166,0.922255804873066,0.9991286898850529
0,SCARF2,0.09759259,-3.172724,0.922255804873066,0.9991286898850529
0,RP11-571M6.7,0.09759259,-3.2538173,0.922255804873066,0.9991286898850529
0,DYX1C1,0.09759259,-3.4645784,0.922255804873066,0.9991286898850529
0,TPO,0.09759259,-3.455774,0.922255804873066,0.9991286898850529
0,YY2,0.09759259,-3.201535,0.922255804873066,0.9991286898850529
0,RP11-600F24.7,0.09759259,-3.1834428,0.922255804873066,0.9991286898850529
0,GPR157,0.09759259,-3.3181372,0.922255804873066,0.9991286898850529
0,SCGB1B2P,0.09759259,-3.2381122,0.922255804873066,0.9991286898850529
0,TLR9,0.09759259,-3.1923995,0.922255804873066,0.9991286898850529
0,CDH20,0.09759259,-3.3965075,0.922255804873066,0.9991286898850529
0,AASS,0.09759259,-3.2065678,0.922255804873066,0.9991286898850529
0,CTB-102L5.4,0.09759259,-3.254266,0.922255804873066,0.9991286898850529
0,TRIM61,0.09759259,-3.2141066,0.922255804873066,0.9991286898850529
0,ZNF711,0.09759259,-3.2323294,0.922255804873066,0.9991286898850529
0,RP11-15A1.7,0.09759259,-3.157394,0.922255804873066,0.9991286898850529
0,CTAGE9,0.09759259,-3.2042851,0.922255804873066,0.9991286898850529
0,FAM47E,0.09759259,-3.2862208,0.922255804873066,0.9991286898850529
0,BOP1,0.09759259,-3.1674008,0.922255804873066,0.9991286898850529
0,CTD-2201I18.1,0.09759259,-3.2112782,0.922255804873066,0.9991286898850529
0,LRRC24,0.09759259,-3.7767694,0.922255804873066,0.9991286898850529
0,LINC00511,0.09759259,-3.2227345,0.922255804873066,0.9991286898850529
0,AC008174.3,0.09759259,-3.5013685,0.922255804873066,0.9991286898850529
0,LINC01119,0.09759259,-3.7968385,0.922255804873066,0.9991286898850529
0,RP5-930J4.4,0.09759259,-3.1627645,0.922255804873066,0.9991286898850529
0,SLC2A1-AS1,0.09759259,-3.2831933,0.922255804873066,0.9991286898850529
0,PHLDB1,0.09759259,-3.1653876,0.922255804873066,0.9991286898850529
0,MYO16,0.09759259,-3.2749655,0.922255804873066,0.9991286898850529
0,AC024940.1,0.09759259,-3.182282,0.922255804873066,0.9991286898850529
0,C2orf76,0.089172505,,0.9289448173317515,0.9991286898850529
0,CEP290,0.087534465,,0.9302466912551258,0.9991286898850529
0,PURA,0.08494809,,0.9323026603853177,0.9991286898850529
0,PRUNE,0.083482474,,0.9334679109666966,0.9991286898850529
0,IL4I1,0.082936466,,0.9339020605150252,0.9991286898850529
0,AP000350.4,0.082878985,,0.9339477616134044,0.9991286898850529
0,SYCE1,0.08264909,,0.9341305681823857,0.9991286898850529
0,PPP2R2B,0.082534134,-2.1337147,0.9342219727700563,0.9991286898850529
0,C22orf29,0.08244792,,0.9342905267799664,0.9991286898850529
0,COL6A2,0.08244792,-1.4127374,0.9342905267799664,0.9991286898850529
0,FLVCR1,0.08236171,,0.9343590812771632,0.9991286898850529
0,ALG11,0.08236171,,0.9343590812771632,0.9991286898850529
0,ZKSCAN3,0.08193065,-8.979754,0.9347018610547349,0.9991286898850529
0,ZRANB3,0.08187318,,0.9347475659411533,0.9991286898850529
0,DHCR7,0.08126969,-3.474597,0.9352274802048631,0.9991286898850529
0,RP11-517P14.2,0.08092484,-2.5693505,0.9355017275062457,0.9991286898850529
0,CEP128,0.08092484,,0.9355017275062457,0.9991286898850529
0,KIF9,0.080809884,-2.479459,0.9355931449757534,0.9991286898850529
0,CTA-384D8.36,0.080809884,-2.3785777,0.9355931449757534,0.9991286898850529
0,ANK1,0.080809884,-2.7274663,0.9355931449757534,0.9991286898850529
0,ZBTB41,0.080809884,-2.543579,0.9355931449757534,0.9991286898850529
0,FAM21B,0.080694936,-2.230439,0.935684563294451,0.9991286898850529
0,RP3-455J7.4,0.07968912,-1.8232697,0.9364845096228743,0.9991286898850529
0,AC004257.3,0.07968912,-1.9626143,0.9364845096228743,0.9991286898850529
0,HIST1H3A,0.07960291,-1.774183,0.9365530794459783,0.9991286898850529
0,CTB-152G17.6,0.07960291,-2.6917005,0.9365530794459783,0.9991286898850529
0,PLK4,0.07960291,-1.7153989,0.9365530794459783,0.9991286898850529
0,RP11-274B21.10,0.07851089,-1.8147607,0.9374216710995072,0.9991286898850529
0,OOEP,0.07851089,-1.8322791,0.9374216710995072,0.9991286898850529
0,RP11-643M14.1,0.07851089,-1.933817,0.9374216710995072,0.9991286898850529
0,PPIP5K1,0.07851089,-1.814782,0.9374216710995072,0.9991286898850529
0,GEN1,0.07851089,-1.783149,0.9374216710995072,0.9991286898850529
0,RP11-134G8.7,0.07851089,-1.7787529,0.9374216710995072,0.9991286898850529
0,RP13-314C10.5,0.07851089,-2.0683155,0.9374216710995072,0.9991286898850529
0,RP11-805I24.1,0.07851089,-1.8074054,0.9374216710995072,0.9991286898850529
0,ALS2CR12,0.07851089,-1.8222448,0.9374216710995072,0.9991286898850529
0,SCRG1,0.07851089,-1.825965,0.9374216710995072,0.9991286898850529
0,RAVER2,0.07851089,-1.8004084,0.9374216710995072,0.9991286898850529
0,FAM65C,0.07851089,-1.8536291,0.9374216710995072,0.9991286898850529
0,CACNA1C-AS1,0.07851089,-1.9125812,0.9374216710995072,0.9991286898850529
0,STX16-NPEPL1,0.07851089,-1.8310654,0.9374216710995072,0.9991286898850529
0,FAM47E-STBD1-1,0.07851089,-1.8681237,0.9374216710995072,0.9991286898850529
0,CTC-454I21.3,0.07851089,-1.8989145,0.9374216710995072,0.9991286898850529
0,CYP4F35P,0.07851089,-1.8094032,0.9374216710995072,0.9991286898850529
0,RP11-271K21.11,0.07851089,-1.778691,0.9374216710995072,0.9991286898850529
0,DNAJC10,0.076211885,-0.9775566,0.9392505272956702,0.9991286898850529
0,ARIH2OS,0.07431521,-2.505116,0.9407595753289328,0.9991286898850529
0,NNT-AS1,0.071958736,,0.9426347489013593,0.9991286898850529
0,FBXW4,0.068079166,,0.9457226127659369,0.9991286898850529
0,DDI2,0.06793548,,0.945836994043819,0.9991286898850529
0,UGCG,0.066527344,2.011018,0.9469579892892515,0.9991286898850529
0,GSTT1,0.06586638,,0.9474842070825723,0.9991286898850529
0,ST20,0.06529163,2.3562577,0.9479418064026026,0.9991286898850529
0,LRIG2,0.06494678,,0.9482163742469911,0.9991286898850529
0,SIRT1,0.06422834,,0.9487884103028794,0.9991286898850529
0,STK35,0.06313632,-4.016283,0.9496579555651321,0.9991286898850529
0,ARRDC4,0.062360402,-3.8393795,0.950275826850645,0.9991286898850529
0,IGFBP4,0.061785653,-1.1092547,0.9507335285802844,0.9991286898850529
0,SLC16A5,0.061498277,-1.844211,0.9509623855497233,0.9991286898850529
0,IL4R,0.060866054,,0.9514658850931185,0.9991286898850529
0,LRRIQ3,0.06069363,-4.2542124,0.9516032065215462,0.9991286898850529
0,RP11-798G7.6,0.060607415,-1.4236891,0.9516718677749231,0.9991286898850529
0,RP11-297N6.4,0.060607415,-1.3215117,0.9516718677749231,0.9991286898850529
0,MCF2L,0.060521204,-1.2656946,0.9517405293870642,0.9991286898850529
0,INSL3,0.060521204,-1.2636464,0.9517405293870642,0.9991286898850529
0,GPR55,0.059486654,-1.3129646,0.9525644965312751,0.9991286898850529
0,SNPH,0.059429176,-1.2053694,0.9526102739787132,0.9991286898850529
0,C1QC,0.059429176,-1.2404585,0.9526102739787132,0.9991286898850529
0,RP11-408A13.4,0.059429176,-1.195877,0.9526102739787132,0.9991286898850529
0,RP11-502I4.3,0.059429176,-1.2288694,0.9526102739787132,0.9991286898850529
0,ARHGAP11A,0.059429176,-1.3606241,0.9526102739787132,0.9991286898850529
0,U73166.2,0.059429176,-1.2383296,0.9526102739787132,0.9991286898850529
0,RP11-393I2.4,0.059429176,-1.1738843,0.9526102739787132,0.9991286898850529
0,KANK3,0.059429176,-1.1340859,0.9526102739787132,0.9991286898850529
0,TSSK6,0.059429176,-1.1779896,0.9526102739787132,0.9991286898850529
0,PAK3,0.059429176,-1.1529747,0.9526102739787132,0.9991286898850529
0,RP11-294J22.6,0.059429176,-1.2263936,0.9526102739787132,0.9991286898850529
0,DNAJC27,0.059429176,-1.1877278,0.9526102739787132,0.9991286898850529
0,PRDM15,0.059429176,-1.1336932,0.9526102739787132,0.9991286898850529
0,MEIG1,0.059429176,-1.135521,0.9526102739787132,0.9991286898850529
0,HCG14,0.059429176,-1.2016485,0.9526102739787132,0.9991286898850529
0,RP11-378J18.3,0.059429176,-1.5167024,0.9526102739787132,0.9991286898850529
0,RP11-493L12.4,0.059429176,-1.3720443,0.9526102739787132,0.9991286898850529
0,INTS12,0.0589119,,0.9530222780238637,0.9991286898850529
0,BRAT1,0.0575325,,0.9541210165614697,0.9991286898850529
0,DHX34,0.047416896,,0.9621809624668463,0.9991286898850529
0,ZNF687,0.04494547,-1.8102546,0.9641507730937949,0.9991286898850529
0,PLA2G6,0.044571884,-0.56670415,0.964448554499463,0.9991286898850529
0,MIB1,0.04405461,-1.9256195,0.9648608753922329,0.9991286898850529
0,ZNF773,0.043853447,-1.2735101,0.9650212249497057,0.9991286898850529
0,RP11-430B1.2,0.043767232,-1.9476014,0.9650899466220281,0.9991286898850529
0,PTK2,0.043594807,-1.5901138,0.9652273907440837,0.9991286898850529
0,LIPE,0.043422382,-1.7053442,0.9653648358992883,0.9991286898850529
0,KLRC2,0.04336491,-1.0500998,0.965410651179907,0.9991286898850529
0,ZNF407,0.04253152,-1.0160322,0.9660749855045997,0.9991286898850529
0,KCTD11,0.04233036,-0.9254648,0.9662353456111691,0.9991286898850529
0,FBXW9,0.04233036,-0.773762,0.9662353456111691,0.9991286898850529
0,DISP1,0.041439492,-0.85673386,0.966945528122496,0.9991286898850529
0,CTD-2012K14.7,0.040347468,-0.7574737,0.9678161101359312,0.9991286898850529
0,HIST1H2AL,0.040347468,-0.7315884,0.9678161101359312,0.9991286898850529
0,MCF2L2,0.040347468,-0.69525784,0.9678161101359312,0.9991286898850529
0,CTD-2537I9.12,0.040347468,-0.788968,0.9678161101359312,0.9991286898850529
0,TTC30A,0.040347468,-0.79177046,0.9678161101359312,0.9991286898850529
0,TMEM171,0.040347468,-0.7023521,0.9678161101359312,0.9991286898850529
0,MTMR8,0.040347468,-0.75039935,0.9678161101359312,0.9991286898850529
0,CCDC121,0.040347468,-0.7488406,0.9678161101359312,0.9991286898850529
0,CTD-2517O10.6,0.040347468,-0.73066837,0.9678161101359312,0.9991286898850529
0,ARVCF,0.040232517,-1.102829,0.96790775259727,0.9991286898850529
0,NUAK2,0.031381365,,0.9749654028632372,0.9991286898850529
0,ATP5L,0.03120894,,0.9751029108185083,0.9991286898850529
0,RABL2A,0.028478876,-0.7045443,0.9772802160289812,0.9991286898850529
0,ZNF333,0.027846651,0.045557853,0.9777844588114506,0.9991286898850529
0,CRTC1,0.026553461,1.4392663,0.9788158919345891,0.9991286898850529
0,USP21,0.0263523,-0.06654794,0.9789763403139858,0.9991286898850529
0,BAG4,0.025403962,1.3704231,0.9797327511651039,0.9991286898850529
0,IFFO1,0.025260273,-2.138556,0.979847360476322,0.9991286898850529
0,ZNF559,0.02517406,5.7727504,0.9799161262628772,0.9991286898850529
0,RPPH1,0.024656786,0.2417603,0.9803287240984523,0.9991286898850529
0,ABCA2,0.024024561,0.4624599,0.9808330174773692,0.9991286898850529
0,PFAS,0.02367971,-0.792654,0.9811080898344917,0.9991286898850529
0,MANEA-AS1,0.02367971,-0.6253828,0.9811080898344917,0.9991286898850529
0,RP11-401F2.3,0.023564762,-0.59415245,0.9811997811209774,0.9991286898850529
0,GP1BA,0.023421073,-0.6073588,0.9813143955782144,0.9991286898850529
0,RBM26-AS1,0.023306124,-0.37538126,0.9814060874218321,0.9991286898850529
0,HIST1H2BJ,0.022702636,-0.3689926,0.9818874736028174,0.9991286898850529
0,DMWD,0.022443999,-0.4561587,0.9820937839953152,0.9991286898850529
0,ZNF343,0.022443999,-0.52410525,0.9820937839953152,0.9991286898850529
0,AF213884.2,0.022357786,-0.42273873,0.9821625543929638,0.9991286898850529
0,FBXO46,0.022357786,-0.39571863,0.9821625543929638,0.9991286898850529
0,ALOX12,0.022242835,-0.45049545,0.9822542484626061,0.9991286898850529
0,RP4-800J21.3,0.022127885,-0.1630058,0.9823459427666935,0.9991286898850529
0,ZNF605,0.022127885,-0.3573466,0.9823459427666935,0.9991286898850529
0,RPS6KL1,0.021323236,-0.65923274,0.9829878093580418,0.9991286898850529
0,RP1-28O10.1,0.021323236,-0.5108987,0.9829878093580418,0.9991286898850529
0,CD274,0.02126576,-0.3710312,0.9830336573980483,0.9991286898850529
0,RP11-190C22.8,0.02126576,-0.35107994,0.9830336573980483,0.9991286898850529
0,MID2,0.02126576,-0.34767482,0.9830336573980483,0.9991286898850529
0,TCTN2,0.02126576,-0.35349303,0.9830336573980483,0.9991286898850529
0,AC021188.4,0.02126576,-0.3409197,0.9830336573980483,0.9991286898850529
0,CTD-2015H6.3,0.02126576,-0.355231,0.9830336573980483,0.9991286898850529
0,ZNF630,0.02126576,-0.34630162,0.9830336573980483,0.9991286898850529
0,CTC-297N7.8,0.02126576,-0.3406013,0.9830336573980483,0.9991286898850529
0,RP11-603J24.5,0.02126576,-0.34535953,0.9830336573980483,0.9991286898850529
0,CAMK2N1,0.02126576,-0.40568367,0.9830336573980483,0.9991286898850529
0,RHBDL1,0.02126576,-0.35680795,0.9830336573980483,0.9991286898850529
0,LINC00886,0.02126576,-0.44801393,0.9830336573980483,0.9991286898850529
0,RP11-219B17.1,0.02126576,-0.36416212,0.9830336573980483,0.9991286898850529
0,CHML,0.02126576,-0.3580644,0.9830336573980483,0.9991286898850529
0,IFNL1,0.02126576,-0.3402233,0.9830336573980483,0.9991286898850529
0,RNF14,0.02115081,-0.39864114,0.9831253536460235,0.9991286898850529
0,RP11-661A12.12,0.020173734,-0.35923472,0.9839047806327746,0.9991286898850529
0,RP11-302B13.5,0.020173734,-0.37526265,0.9839047806327746,0.9991286898850529
0,ITPKB-AS1,0.020173734,-0.36306608,0.9839047806327746,0.9991286898850529
0,RP11-137H2.4,0.020173734,-0.35934657,0.9839047806327746,0.9991286898850529
0,SOX13,0.020173734,-0.39565435,0.9839047806327746,0.9991286898850529
0,HIST2H2BF,0.020173734,-0.3642172,0.9839047806327746,0.9991286898850529
0,USP54,0.020173734,-0.35960284,0.9839047806327746,0.9991286898850529
0,AC083843.2,0.020173734,-0.36112225,0.9839047806327746,0.9991286898850529
0,KCNH3,0.020173734,-0.36527884,0.9839047806327746,0.9991286898850529
0,C5,0.020173734,-0.36134207,0.9839047806327746,0.9991286898850529
0,AQP10,0.020173734,-0.36220977,0.9839047806327746,0.9991286898850529
0,PRDM11,0.020173734,-0.36005348,0.9839047806327746,0.9991286898850529
0,VIPR2,0.020173734,-0.35949132,0.9839047806327746,0.9991286898850529
0,GLS2,0.020173734,-0.38478994,0.9839047806327746,0.9991286898850529
0,CCDC3,0.020173734,-0.39607117,0.9839047806327746,0.9991286898850529
0,GAS2,0.020173734,-0.3619523,0.9839047806327746,0.9991286898850529
0,OVCH1-AS1,0.020173734,-0.38052768,0.9839047806327746,0.9991286898850529
0,PANK1,0.020173734,-0.35924932,0.9839047806327746,0.9991286898850529
0,NUP62CL,0.020173734,-0.36442834,0.9839047806327746,0.9991286898850529
0,AC068580.6,0.020173734,-0.38399544,0.9839047806327746,0.9991286898850529
0,KRTAP5-AS1,0.020173734,-0.38142738,0.9839047806327746,0.9991286898850529
0,RP11-661A12.14,0.020173734,-0.3655762,0.9839047806327746,0.9991286898850529
0,FGF9,0.020173734,-0.36026424,0.9839047806327746,0.9991286898850529
0,RP11-707G14.1,0.020173734,-0.35945085,0.9839047806327746,0.9991286898850529
0,RP11-863K10.7,0.020173734,-0.36467385,0.9839047806327746,0.9991286898850529
0,LINC00562,0.020173734,-0.36303824,0.9839047806327746,0.9991286898850529
0,GS1-393G12.14,0.020173734,-0.3679375,0.9839047806327746,0.9991286898850529
0,RP5-940J5.6,0.020173734,-0.35961702,0.9839047806327746,0.9991286898850529
0,LINC00959,0.020173734,-0.39057443,0.9839047806327746,0.9991286898850529
0,SYTL4,0.020173734,-0.3732435,0.9839047806327746,0.9991286898850529
0,WDR11-AS1,0.020173734,-0.38053071,0.9839047806327746,0.9991286898850529
0,TAS2R30,0.020173734,-0.3701083,0.9839047806327746,0.9991286898850529
0,RP11-996F15.2,0.020173734,-0.36366647,0.9839047806327746,0.9991286898850529
0,KLHDC9,0.020173734,-0.36286896,0.9839047806327746,0.9991286898850529
0,MRPL30,0.020173734,-0.36442822,0.9839047806327746,0.9991286898850529
0,CTC-550B14.7,0.020173734,-0.36804292,0.9839047806327746,0.9991286898850529
0,FAM106A,0.020173734,-0.3634932,0.9839047806327746,0.9991286898850529
0,MEIS1,0.020173734,-0.3833751,0.9839047806327746,0.9991286898850529
0,RP5-1112D6.4,0.020173734,-0.3591748,0.9839047806327746,0.9991286898850529
0,NCKAP1,0.020173734,-0.3721004,0.9839047806327746,0.9991286898850529
0,RP11-178C3.2,0.020173734,-0.36780864,0.9839047806327746,0.9991286898850529
0,FOXD2,0.020173734,-0.35963908,0.9839047806327746,0.9991286898850529
0,CTC-209H22.3,0.020173734,-0.36962777,0.9839047806327746,0.9991286898850529
0,CLTCL1,0.020173734,-0.36171994,0.9839047806327746,0.9991286898850529
0,RP11-420A6.2,0.020173734,-0.36870247,0.9839047806327746,0.9991286898850529
0,MADCAM1,0.020173734,-0.38012868,0.9839047806327746,0.9991286898850529
0,CTC-260E6.6,0.020173734,-0.37401262,0.9839047806327746,0.9991286898850529
0,RP11-388M20.6,0.020173734,-0.36390668,0.9839047806327746,0.9991286898850529
0,ZNF578,0.020173734,-0.35961422,0.9839047806327746,0.9991286898850529
0,CELSR2,0.020173734,-0.36552754,0.9839047806327746,0.9991286898850529
0,RP11-242D8.1,0.020173734,-0.3592496,0.9839047806327746,0.9991286898850529
0,LINGO3,0.020173734,-0.3610604,0.9839047806327746,0.9991286898850529
0,SPEG,0.020173734,-0.36218977,0.9839047806327746,0.9991286898850529
0,RP11-379K17.4,0.020173734,-0.3593383,0.9839047806327746,0.9991286898850529
0,RP4-773N10.4,0.020173734,-0.40238437,0.9839047806327746,0.9991286898850529
0,RP1-317E23.3,0.020173734,-0.37719807,0.9839047806327746,0.9991286898850529
0,NUDT12,0.020173734,-0.36927372,0.9839047806327746,0.9991286898850529
0,AL020996.1,0.020173734,-0.3638667,0.9839047806327746,0.9991286898850529
0,AC008440.5,0.020173734,-0.36043867,0.9839047806327746,0.9991286898850529
0,PAQR7,0.020173734,-0.364718,0.9839047806327746,0.9991286898850529
0,AC012074.2,0.020173734,-0.35939446,0.9839047806327746,0.9991286898850529
0,SLC6A4,0.020173734,-0.36105552,0.9839047806327746,0.9991286898850529
0,FAM228A,0.020173734,-0.36940697,0.9839047806327746,0.9991286898850529
0,C19orf44,0.020173734,-0.37847817,0.9839047806327746,0.9991286898850529
0,LA16c-358B7.3,0.020173734,-0.35965684,0.9839047806327746,0.9991286898850529
0,RP11-20B24.5,0.020173734,-0.35919487,0.9839047806327746,0.9991286898850529
0,SEPP1,0.020173734,-0.35927165,0.9839047806327746,0.9991286898850529
0,CTC-523E23.1,0.020173734,-0.35916844,0.9839047806327746,0.9991286898850529
0,CTD-2006K23.2,0.020173734,-0.36186215,0.9839047806327746,0.9991286898850529
0,GAS8,0.020173734,-0.37089038,0.9839047806327746,0.9991286898850529
0,RP3-380B8.4,0.020173734,-0.36206937,0.9839047806327746,0.9991286898850529
0,KTN1-AS1,0.020173734,-0.35934967,0.9839047806327746,0.9991286898850529
0,RP1-140A9.1,0.020173734,-0.36573195,0.9839047806327746,0.9991286898850529
0,AC195454.1,0.020173734,-0.36676455,0.9839047806327746,0.9991286898850529
0,RBL1-1,0.020173734,-0.3817238,0.9839047806327746,0.9991286898850529
0,TNFRSF11A,0.020173734,-0.3679472,0.9839047806327746,0.9991286898850529
0,KIAA1211L,0.020173734,-0.36791927,0.9839047806327746,0.9991286898850529
0,RP13-131K19.2,0.020173734,-0.37506035,0.9839047806327746,0.9991286898850529
